id,neighbourhood_group_cleansed,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,ocupacion_estimada,tipo_tenedor,superhost
1188479348512691570,TetuÃ¡n,40.44774146934665,-3.699546772960789,Entire rental unit,3,1.0,1.0,1.0,$97.00,30,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,272,0,Gran tenedor (>20),0
1188480145229947588,Centro,40.40705362674371,-3.696132637560368,Private room in rental unit,2,1.0,1.0,1.0,$83.00,5,15,32,4.97,4.97,4.94,5.0,5.0,5.0,4.94,1,140,Pequeño (1),1
1188553866248505191,Moncloa - Aravaca,40.43928553074169,-3.718231588569183,Entire rental unit,2,1.0,1.0,1.0,$82.00,30,365,0,,,,,,,,272,1,Gran tenedor (>20),0
1188562182131981283,Hortaleza,40.46915,-3.65572,Private room in rental unit,1,2.0,1.0,1.0,$343.00,1,365,0,,,,,,,,1,1,Pequeño (1),0
1188634470777570053,Arganzuela,40.40111,-3.69506,Entire rental unit,3,1.0,0.0,2.0,$78.00,1,365,52,4.83,4.83,4.88,4.88,4.9,4.87,4.69,1,30,Pequeño (1),1
1188885371871307191,Hortaleza,40.47472,-3.63016,Entire condo,2,1.0,1.0,2.0,$547.00,10,1125,0,,,,,,,,2,321,Mediano (2-5),1
1188891405109943983,Centro,40.42057513673399,-3.7102890040405434,Entire rental unit,4,,1.0,,,2,1125,31,4.77,4.77,4.94,4.65,4.61,4.87,4.58,72,365,Gran tenedor (>20),0
1188896401825237965,Ciudad Lineal,40.42481,-3.65551,Entire rental unit,4,1.0,1.0,2.0,$83.00,2,365,92,4.79,4.8,4.93,4.9,4.92,4.49,4.72,12,57,Profesional (6-20),1
1188954561927024808,Centro,40.41033700000001,-3.701777699999999,Entire rental unit,4,1.0,1.0,2.0,$146.00,1,365,0,,,,,,,,407,25,Gran tenedor (>20),0
1188954624088075986,Centro,40.41035424164191,-3.701772756848548,Entire rental unit,3,1.0,2.0,2.0,$139.00,1,365,1,2.0,4.0,2.0,4.0,4.0,1.0,1.0,407,11,Gran tenedor (>20),0
1188970567427950724,Moncloa - Aravaca,40.4407796,-3.720065,Entire rental unit,3,1.0,2.0,2.0,$110.00,1,365,1,4.0,3.0,5.0,5.0,3.0,1.0,5.0,407,92,Gran tenedor (>20),0
1188996141018531756,Moncloa - Aravaca,40.42965935051602,-3.718130860571961,Entire rental unit,4,2.0,3.0,3.0,$136.00,1,365,0,,,,,,,,407,102,Gran tenedor (>20),0
1189001513537573112,Centro,40.41665145495461,-3.6971570432532848,Entire rental unit,11,5.0,5.0,8.0,$604.00,1,1125,30,4.37,4.77,4.9,4.23,4.4,4.47,4.37,334,50,Gran tenedor (>20),0
1189012166079920951,Centro,40.41033700000001,-3.701777699999999,Entire rental unit,2,1.0,1.0,1.0,$94.00,1,365,0,,,,,,,,407,17,Gran tenedor (>20),0
1189015569105867859,Centro,40.42283570980016,-3.698524811357141,Private room in home,2,1.0,1.0,1.0,$113.00,1,365,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,96,Mediano (2-5),0
1189018155190385043,San Blas - Canillejas,40.44182,-3.58343,Entire rental unit,8,,3.0,,,1,365,4,4.5,4.75,4.25,4.25,4.5,4.75,4.25,5,365,Mediano (2-5),0
1189020286939989765,Centro,40.42325,-3.70599,Entire rental unit,2,1.0,1.0,1.0,$157.00,30,1125,0,,,,,,,,249,138,Gran tenedor (>20),0
1189020424872559363,Puente de Vallecas,40.39301271040361,-3.66216845903772,Entire rental unit,2,1.0,0.0,1.0,$76.00,1,365,22,4.82,4.82,4.82,4.68,4.95,4.64,4.64,3,61,Mediano (2-5),0
1189048300101627569,San Blas - Canillejas,40.44240898734928,-3.5832926467233266,Entire rental unit,4,1.0,1.0,2.0,$106.00,3,90,8,4.38,4.63,4.63,4.5,4.13,4.63,3.88,23,24,Gran tenedor (>20),0
1189048609726182753,Puente de Vallecas,40.3949624428538,-3.6641979501348407,Entire rental unit,6,2.0,2.0,3.0,$92.00,1,365,5,4.8,4.8,4.6,5.0,5.0,4.4,4.8,3,61,Mediano (2-5),0
1189056665020986982,Centro,40.42496811213329,-3.710717111667072,Entire rental unit,4,2.0,2.0,3.0,$195.00,3,365,44,4.7,4.73,4.7,4.75,4.95,4.86,4.7,1,119,Pequeño (1),1
1189081120756159364,Arganzuela,40.40302,-3.69253,Private room in rental unit,2,0.5,1.0,1.0,$42.00,1,1125,109,4.77,4.78,4.87,4.84,4.86,4.88,4.77,1,179,Pequeño (1),1
1189145906669976667,Centro,40.41855825544265,-3.701860739544896,Entire rental unit,2,,1.0,,,1,365,11,4.18,4.45,4.45,4.45,4.36,4.64,4.0,5,365,Mediano (2-5),0
1189147138594613304,Carabanchel,40.4002666,-3.7232507,Entire rental unit,6,1.0,2.0,4.0,$146.00,2,365,0,,,,,,,,2,136,Mediano (2-5),0
1189185179837627551,Hortaleza,40.47022096272224,-3.647912675711292,Entire rental unit,2,1.0,1.0,1.0,$99.00,1,1125,9,4.67,4.67,4.44,4.56,4.56,4.56,4.33,54,8,Gran tenedor (>20),0
1189185380832221942,Hortaleza,40.47176,-3.64709,Entire rental unit,2,1.0,1.0,1.0,$99.00,1,1125,10,4.6,5.0,4.8,4.3,4.7,4.5,4.1,54,24,Gran tenedor (>20),0
1189185596742565735,Hortaleza,40.4701175654589,-3.649236815903818,Entire rental unit,3,1.0,1.0,2.0,$99.00,1,1125,17,4.47,4.59,4.71,4.59,4.35,4.41,4.29,54,13,Gran tenedor (>20),0
1189185775963948342,Hortaleza,40.47132,-3.64912,Entire rental unit,2,1.0,1.0,1.0,$99.00,1,1125,8,4.5,4.63,4.38,4.75,4.5,4.5,4.38,54,17,Gran tenedor (>20),0
1189186060138605445,Hortaleza,40.4699147086974,-3.647225570601981,Entire rental unit,2,1.0,1.0,1.0,$108.00,1,1125,10,4.9,4.9,4.8,4.5,4.8,4.3,4.5,54,27,Gran tenedor (>20),0
1189267980600897295,Salamanca,40.42567,-3.66832,Entire rental unit,4,1.0,1.0,2.0,$138.00,4,1125,43,4.74,4.86,4.74,4.93,4.98,4.91,4.58,2,232,Mediano (2-5),1
1189280711690143867,Villa de Vallecas,40.36696028050767,-3.600613810122013,Private room in rental unit,2,,,,,1,365,0,,,,,,,,1,96,Pequeño (1),0
1189655955182735544,Centro,40.40849496513048,-3.711228774046175,Entire rental unit,2,1.0,1.0,1.0,$105.00,7,700,7,5.0,5.0,5.0,4.86,5.0,4.86,4.71,3,212,Mediano (2-5),1
1189699731503721384,Centro,40.413064193414165,-3.693840067921748,Entire rental unit,1,1.5,1.0,1.0,$250.00,32,365,0,,,,,,,,5,96,Mediano (2-5),0
1189805546956794447,TetuÃ¡n,40.45308,-3.69116,Private room in rental unit,1,,,,,14,90,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78,365,Gran tenedor (>20),1
1189813094839041879,Centro,40.42315,-3.69718,Private room in rental unit,2,1.0,1.0,1.0,$75.00,1,365,37,4.92,4.92,4.54,4.97,4.95,4.97,4.81,2,26,Mediano (2-5),0
1189825723543135348,Salamanca,40.4325733056389,-3.6734823938959935,Entire rental unit,4,1.0,2.0,3.0,$282.00,2,365,6,4.83,4.83,4.67,5.0,5.0,5.0,5.0,1,280,Pequeño (1),0
1189871638830230539,Moncloa - Aravaca,40.4292548,-3.7180414,Entire rental unit,5,1.0,2.0,3.0,$600.00,3,365,0,,,,,,,,1,96,Pequeño (1),0
1189929235085465493,Hortaleza,40.46272,-3.64617,Private room in home,2,1.0,1.0,1.0,$47.00,1,365,4,4.75,5.0,5.0,5.0,5.0,5.0,5.0,5,57,Mediano (2-5),0
1189936660318590149,Centro,40.41824340785737,-3.705972173112259,Private room in rental unit,2,1.0,1.0,1.0,$54.00,2,365,58,4.69,4.81,4.62,4.81,4.78,4.95,4.67,6,354,Profesional (6-20),0
1190052483160151653,Moncloa - Aravaca,40.42528263757248,-3.71382208255786,Entire rental unit,2,1.0,1.0,1.0,$343.00,1,365,0,,,,,,,,1,0,Pequeño (1),0
1190367909349693774,Centro,40.42473013539106,-3.7117456986989503,Entire rental unit,2,1.0,1.0,1.0,$110.00,2,365,30,4.43,4.5,4.47,4.83,4.8,4.97,4.27,1,320,Pequeño (1),0
1190389946633847573,Centro,40.41799562205525,-3.704307246910937,Private room in rental unit,2,1.0,1.0,1.0,$49.00,2,365,51,4.59,4.8,4.33,4.8,4.63,4.92,4.63,6,353,Profesional (6-20),0
1190574632051579563,Centro,40.4112905,-3.7015818,Entire rental unit,4,1.0,3.0,4.0,$213.00,8,35,22,4.86,4.95,4.77,4.95,4.95,4.95,4.86,1,352,Pequeño (1),0
1190625171245520543,Carabanchel,40.3906395,-3.7113185,Entire rental unit,3,0.5,1.0,1.0,$60.00,1,365,0,,,,,,,,1,127,Pequeño (1),0
1190625221320759114,Centro,40.414133711869866,-3.7000074237585063,Entire rental unit,4,2.0,2.0,3.0,$266.00,5,40,71,4.9,4.9,4.76,4.93,4.93,5.0,4.8,1,255,Pequeño (1),1
1191011061353574729,Centro,40.40745369519676,-3.7027705404748255,Entire rental unit,4,1.0,2.0,2.0,$100.00,3,30,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,324,Pequeño (1),0
1191082755874887726,TetuÃ¡n,40.45336568800949,-3.6922664116736046,Private room in rental unit,1,,,,,14,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78,365,Gran tenedor (>20),1
1191088357951991468,Centro,40.415237690973385,-3.6952814245807377,Entire rental unit,2,1.0,1.0,1.0,$142.00,1,365,19,4.58,4.68,4.74,4.89,4.89,4.89,4.47,2,62,Mediano (2-5),0
1191118381598626036,TetuÃ¡n,40.45333224053849,-3.691010324549696,Private room in rental unit,1,,,,,60,365,1,5.0,4.0,4.0,5.0,5.0,5.0,5.0,78,365,Gran tenedor (>20),1
1191143508181485123,Centro,40.4079485114057,-3.704768753442389,Entire loft,2,,1.0,,,3,30,16,4.56,4.88,4.56,4.88,4.81,4.63,4.69,1,364,Pequeño (1),0
1191259854493014227,Centro,40.41884161969921,-3.711075286956409,Private room in rental unit,4,2.0,2.0,3.0,$126.00,1,365,10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,121,Mediano (2-5),1
1191275650253523505,Centro,40.42453,-3.70387,Entire rental unit,6,1.0,2.0,3.0,$197.00,1,1125,54,4.56,4.49,4.62,4.64,4.66,4.83,4.42,4,320,Mediano (2-5),0
1191305162113958769,Centro,40.41033700000001,-3.701777699999999,Entire rental unit,3,1.0,2.0,2.0,$110.00,1,365,3,4.67,5.0,5.0,4.33,4.0,4.0,4.33,407,19,Gran tenedor (>20),0
1191315522795514893,TetuÃ¡n,40.46792532148538,-3.708661235868931,Entire rental unit,4,2.0,2.0,4.0,$350.00,1,365,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,96,Pequeño (1),0
1191318703220607301,Centro,40.40956,-3.70871,Entire rental unit,2,1.0,1.0,1.0,$88.00,1,365,2,4.5,4.0,4.5,4.5,4.5,5.0,3.5,407,35,Gran tenedor (>20),0
1191318742560519191,Centro,40.41015,-3.70932,Entire rental unit,4,2.0,2.0,2.0,$129.00,1,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,407,66,Gran tenedor (>20),0
1191341587650415637,Villa de Vallecas,40.36579,-3.61991,Entire rental unit,2,1.0,1.0,1.0,$62.00,2,365,19,5.0,5.0,4.89,5.0,5.0,4.89,4.89,1,121,Pequeño (1),0
1191344978503139361,Centro,40.416151396716685,-3.703143580475881,Entire condo,4,1.0,0.0,2.0,$180.00,2,365,30,4.67,4.9,4.5,4.63,4.73,4.93,4.67,2,41,Mediano (2-5),0
1191362565015276099,Centro,40.41064348319033,-3.701803581296265,Entire rental unit,4,2.0,2.0,2.0,$151.00,1,365,0,,,,,,,,407,47,Gran tenedor (>20),0
1191374947118170822,Retiro,40.40023,-3.67601,Entire rental unit,2,1.0,1.0,1.0,$124.00,7,365,5,5.0,5.0,5.0,5.0,5.0,5.0,4.6,36,110,Gran tenedor (>20),0
1191376278133034883,Centro,40.4136520100879,-3.707142770290375,Entire rental unit,2,1.0,0.0,1.0,$134.00,1,1125,4,4.75,5.0,4.5,5.0,5.0,5.0,4.75,33,55,Gran tenedor (>20),1
1191389566478375549,TetuÃ¡n,40.45768177713931,-3.701318688690662,Private room in rental unit,1,1.0,0.0,1.0,$32.00,1,365,74,4.89,4.88,4.89,4.8,4.95,4.73,4.85,1,58,Pequeño (1),1
1191417454246176562,Carabanchel,40.38675347450136,-3.730936537826023,Entire rental unit,4,1.0,1.0,2.0,$89.00,2,365,76,4.84,4.82,4.82,4.76,4.91,4.47,4.62,1,89,Pequeño (1),1
1191426242922597918,Fuencarral - El Pardo,40.4754363,-3.7129254,Entire rental unit,4,1.0,2.0,5.0,$90.00,4,365,14,4.07,4.0,4.29,4.71,4.86,4.21,3.86,1,89,Pequeño (1),0
1191437981226770621,Usera,40.37933,-3.69434,Private room in rental unit,1,1.0,1.0,1.0,$29.00,1,365,5,4.2,4.4,4.6,4.8,4.6,4.4,4.4,1,105,Pequeño (1),0
1191496115996104824,Centro,40.41091,-3.7078,Entire rental unit,2,1.0,1.0,1.0,$92.00,1,365,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,407,139,Gran tenedor (>20),0
1191524242091465373,Centro,40.41285,-3.70766,Entire rental unit,2,1.0,0.0,1.0,$156.00,1,1125,0,,,,,,,,33,53,Gran tenedor (>20),1
1191524459330299836,Centro,40.4136828,-3.7070348,Entire rental unit,4,1.0,0.0,2.0,$156.00,1,1125,3,5.0,5.0,5.0,4.67,4.67,5.0,4.67,33,75,Gran tenedor (>20),1
1191524636167301881,Centro,40.4136828,-3.7070348,Entire rental unit,4,1.0,0.0,2.0,$156.00,1,1125,9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,33,79,Gran tenedor (>20),1
1191524842237591618,Centro,40.4136828,-3.7070348,Entire rental unit,4,1.0,0.0,2.0,$168.00,1,1125,6,5.0,4.83,4.83,4.83,4.83,4.83,4.83,33,54,Gran tenedor (>20),1
1191525106995586733,Centro,40.4131,-3.7062,Entire rental unit,4,1.0,0.0,2.0,$206.00,1,1125,4,5.0,4.75,5.0,5.0,5.0,5.0,5.0,33,54,Gran tenedor (>20),1
1191525345257261663,Centro,40.4136828,-3.7070348,Entire rental unit,4,1.0,0.0,2.0,$182.00,1,1125,6,4.83,4.83,4.33,4.67,4.83,4.83,4.83,33,66,Gran tenedor (>20),1
1191525467156862179,Centro,40.41249,-3.70795,Entire rental unit,4,1.0,0.0,2.0,$168.00,1,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,33,61,Gran tenedor (>20),1
1191525640744791525,Centro,40.41288,-3.70655,Entire rental unit,4,1.0,0.0,2.0,$163.00,1,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,33,58,Gran tenedor (>20),1
1191525915087037668,Centro,40.41332512774509,-3.708192927150293,Entire rental unit,4,1.0,0.0,2.0,$168.00,1,1125,1,5.0,5.0,4.0,5.0,5.0,5.0,4.0,33,42,Gran tenedor (>20),1
1191526153153103479,Centro,40.41321386345987,-3.706082387941703,Entire rental unit,4,1.0,0.0,2.0,$173.00,1,1125,3,5.0,5.0,4.67,5.0,5.0,5.0,5.0,33,59,Gran tenedor (>20),1
1191526424445737659,Centro,40.4136828,-3.7070348,Entire rental unit,4,1.0,0.0,2.0,$176.00,1,1125,3,5.0,5.0,4.67,5.0,5.0,5.0,4.33,33,50,Gran tenedor (>20),1
1191526556129384584,Centro,40.4136828,-3.7070348,Entire rental unit,4,1.0,0.0,1.0,$146.00,1,1125,5,5.0,5.0,5.0,5.0,5.0,5.0,4.8,33,49,Gran tenedor (>20),1
1191526789964562177,Centro,40.4136828,-3.7070348,Entire rental unit,4,1.0,0.0,2.0,$158.00,1,1125,4,5.0,5.0,4.75,4.75,5.0,5.0,4.75,33,42,Gran tenedor (>20),1
1191526967289580885,Centro,40.4136828,-3.7070348,Entire rental unit,4,1.0,1.0,2.0,$170.00,1,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,33,78,Gran tenedor (>20),1
1191527173323732931,Centro,40.41249,-3.70665,Entire rental unit,3,1.0,0.0,2.0,$166.00,1,1125,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,33,55,Gran tenedor (>20),1
1191527384877646352,Centro,40.41286687189277,-3.707452455687695,Entire rental unit,4,1.0,1.0,2.0,$205.00,1,1125,10,4.8,4.8,4.6,4.8,4.8,5.0,4.6,33,36,Gran tenedor (>20),1
1191725361711492529,Centro,40.4219984,-3.700819099999999,Entire rental unit,8,2.0,3.0,4.0,$410.00,2,365,41,4.68,4.63,4.66,4.73,4.8,4.9,4.46,3,284,Mediano (2-5),1
1191760041889833814,Moncloa - Aravaca,40.431850308746974,-3.721435261153317,Entire rental unit,6,,3.0,,,30,365,10,5.0,5.0,4.8,4.9,4.8,5.0,4.9,62,365,Gran tenedor (>20),0
1191773696315853357,Usera,40.3887269,-3.7031349,Entire rental unit,6,,1.0,,,1,365,3,5.0,4.67,5.0,5.0,5.0,4.67,4.67,4,365,Mediano (2-5),1
1191827135337575845,Arganzuela,40.39953,-3.69445,Entire rental unit,2,1.0,1.0,1.0,$76.00,3,365,23,4.65,4.78,4.65,4.57,4.96,4.74,4.43,1,138,Pequeño (1),0
1191842998829108159,Centro,40.41514,-3.69757,Private room in bed and breakfast,2,0.0,0.0,1.0,$207.00,1,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,311,Mediano (2-5),0
1191851351917484914,Fuencarral - El Pardo,40.48619861587811,-3.684587537881693,Entire rental unit,3,1.0,1.0,2.0,$95.00,1,365,19,4.47,4.68,4.89,4.74,4.58,4.42,4.16,292,32,Gran tenedor (>20),0
1191859606451281113,Centro,40.4139568,-3.6981886,Private room in hostel,2,1.0,1.0,1.0,$176.00,1,365,12,4.58,4.58,4.92,4.58,4.67,4.92,4.58,3,305,Mediano (2-5),0
1191863792722341029,Centro,40.4139568,-3.6981886,Private room in bed and breakfast,3,0.0,1.0,2.0,$207.00,1,365,0,,,,,,,,3,308,Mediano (2-5),0
1191883024234702014,Centro,40.4083387,-3.7023341,Entire rental unit,5,,2.0,,,5,365,0,,,,,,,,2,365,Mediano (2-5),0
1191901499297144123,Ciudad Lineal,40.46863723923258,-3.668343735035065,Entire rental unit,4,2.0,3.0,2.0,$151.00,3,60,36,4.53,4.44,4.42,4.72,4.72,4.47,4.31,1,286,Pequeño (1),0
1191919720173557610,Salamanca,40.43676,-3.68318,Entire rental unit,5,2.0,3.0,3.0,$213.00,1,1125,4,4.0,4.0,4.25,3.5,4.25,5.0,4.0,28,4,Gran tenedor (>20),0
1191960318778251777,Centro,40.41005,-3.69852,Entire rental unit,8,2.0,3.0,3.0,$198.00,1,1125,2,2.0,2.5,3.5,1.0,3.0,4.5,2.0,28,0,Gran tenedor (>20),0
1191968140193744209,Ciudad Lineal,40.4295622054706,-3.654195721251492,Entire rental unit,2,1.0,1.0,1.0,$136.00,1,1125,5,5.0,5.0,5.0,4.6,4.8,5.0,4.8,1,18,Pequeño (1),1
1191981380013645801,Salamanca,40.433182,-3.6785974,Entire rental unit,3,1.0,1.0,2.0,$182.00,1,365,27,4.7,4.81,4.89,4.81,4.7,4.81,4.59,2,19,Mediano (2-5),0
1191983306508393194,Arganzuela,40.40509,-3.69758,Entire rental unit,2,1.0,1.0,1.0,$122.00,1,1125,16,4.31,4.63,4.5,4.88,4.63,4.56,4.06,77,25,Gran tenedor (>20),0
1191992558667297801,San Blas - Canillejas,40.44399264202388,-3.582003973424434,Entire rental unit,4,1.0,1.0,2.0,$87.00,1,365,154,4.84,4.88,4.88,4.76,4.88,4.84,4.75,3,313,Mediano (2-5),1
1191995065321964546,Usera,40.39160786363999,-3.707556436612853,Private room in rental unit,1,1.0,1.0,1.0,$60.00,15,29,0,,,,,,,,1,276,Pequeño (1),0
1192043112463784035,Carabanchel,40.3972267157528,-3.73484246083795,Entire rental unit,4,1.0,1.0,2.0,$85.00,20,365,9,4.89,4.67,4.67,4.89,4.89,4.11,4.56,2,308,Mediano (2-5),0
1192077236976580254,Salamanca,40.43487,-3.67465,Entire condo,4,1.0,1.0,2.0,$182.00,1,365,52,4.83,4.79,4.88,4.98,4.92,4.88,4.71,2,135,Mediano (2-5),1
1192454219180544801,TetuÃ¡n,40.4719719,-3.6904072,Entire rental unit,4,1.0,2.0,3.0,$149.00,3,90,5,4.8,4.6,4.6,3.8,5.0,4.2,4.4,23,28,Gran tenedor (>20),0
1192495330003514908,Salamanca,40.43233770306432,-3.667765694303561,Entire rental unit,2,,1.0,,,30,335,0,,,,,,,,20,27,Profesional (6-20),0
1192510649106307221,Centro,40.41034,-3.70178,Entire rental unit,2,1.0,1.0,1.0,$110.00,1,365,0,,,,,,,,407,99,Gran tenedor (>20),0
1192510790077541233,Centro,40.41033700000001,-3.701777699999999,Entire rental unit,2,1.0,1.0,1.0,$110.00,1,365,0,,,,,,,,407,83,Gran tenedor (>20),0
1192511190335752382,Centro,40.41033700000001,-3.701777699999999,Entire rental unit,3,1.0,2.0,2.0,$104.00,1,365,0,,,,,,,,407,13,Gran tenedor (>20),0
1192512084592826660,Centro,40.40844401682746,-3.7092418084314094,Entire rental unit,2,1.0,1.0,1.0,$88.00,1,365,0,,,,,,,,407,21,Gran tenedor (>20),0
1192513725615231337,Centro,40.40839,-3.70931,Entire rental unit,2,1.0,1.0,1.0,$88.00,1,365,0,,,,,,,,407,27,Gran tenedor (>20),0
1192513736075896660,Centro,40.40921714891083,-3.709911967514115,Entire rental unit,2,1.0,1.0,1.0,$92.00,1,365,0,,,,,,,,407,101,Gran tenedor (>20),0
1192516820908854772,ChamberÃ­,40.44631045354841,-3.7058129480244544,Entire rental unit,5,1.0,1.0,1.0,$74.00,10,720,0,,,,,,,,20,7,Profesional (6-20),0
1192524084385669384,Centro,40.42254,-3.70179,Entire rental unit,4,,2.0,,,3,365,34,4.76,4.71,4.62,4.94,4.91,4.94,4.68,1,365,Pequeño (1),0
1192524990535710308,Centro,40.414911106250656,-3.69344414410869,Entire rental unit,1,1.5,1.0,1.0,$149.00,32,365,0,,,,,,,,5,96,Mediano (2-5),0
1192575649036265882,Hortaleza,40.50135,-3.6567,Entire rental unit,2,1.0,1.0,1.0,$85.00,1,365,2,5.0,5.0,5.0,4.5,5.0,5.0,4.5,407,114,Gran tenedor (>20),0
1192575717658949357,Hortaleza,40.50141201109434,-3.6586803658024873,Entire rental unit,2,1.0,1.0,1.0,$85.00,1,365,0,,,,,,,,407,19,Gran tenedor (>20),0
1192575722342010370,Hortaleza,40.49303,-3.65664,Entire rental unit,2,1.0,1.0,1.0,$85.00,1,365,1,5.0,5.0,5.0,4.0,5.0,5.0,5.0,407,21,Gran tenedor (>20),0
1192611052973174624,TetuÃ¡n,40.45288040075047,-3.697657584184033,Private room in rental unit,1,1.0,1.0,3.0,$60.00,1,365,46,4.93,4.87,4.93,4.87,4.93,4.87,4.78,1,121,Pequeño (1),1
1192624921279235366,Arganzuela,40.40386397920653,-3.7054177389675513,Entire rental unit,5,2.0,2.0,4.0,$180.00,1,365,32,4.63,4.69,4.72,4.91,4.78,4.72,4.5,9,39,Profesional (6-20),0
1192625109380141136,Arganzuela,40.402042626787264,-3.705996881313868,Entire rental unit,4,1.0,1.0,2.0,$141.00,1,365,2,4.0,4.0,4.5,4.0,5.0,4.0,3.5,9,38,Profesional (6-20),0
1192626282805715003,Usera,40.3862,-3.70024,Entire rental unit,2,1.0,1.0,1.0,$107.00,28,330,5,4.6,4.8,4.8,5.0,4.8,4.8,4.6,107,117,Gran tenedor (>20),0
1192627191769862366,Centro,40.41261919241692,-3.707842659675645,Entire rental unit,2,1.0,1.0,1.0,$75.00,30,365,28,4.46,4.39,4.46,4.29,4.64,4.82,4.29,28,41,Gran tenedor (>20),0
1192629511920186859,ChamberÃ­,40.4340376,-3.7068395,Entire rental unit,3,1.0,1.0,2.0,$111.00,1,1125,76,4.88,4.83,4.91,4.91,4.93,4.88,4.76,1,66,Pequeño (1),1
1192651316954886860,Arganzuela,40.40379382585183,-3.703925150034789,Entire rental unit,4,1.0,1.0,2.0,$145.00,1,365,8,4.75,4.88,4.88,4.63,4.63,4.38,4.5,9,36,Profesional (6-20),0
1192653491421379961,Hortaleza,40.45802132259507,-3.652840656181912,Entire rental unit,4,,2.0,,,3,364,0,,,,,,,,1,23,Pequeño (1),0
1192656630516120734,Salamanca,40.43155,-3.66594,Entire rental unit,2,,1.0,,,30,335,0,,,,,,,,20,37,Profesional (6-20),0
1192673391936496074,Centro,40.4118488,-3.7019424,Entire rental unit,7,1.0,3.0,6.0,$360.00,4,30,2,4.0,4.5,3.5,4.5,4.5,5.0,4.0,2,102,Mediano (2-5),0
1192688518562438854,Arganzuela,40.40175,-3.70436,Entire rental unit,4,1.0,1.0,2.0,$145.00,1,365,3,4.67,5.0,5.0,4.33,5.0,5.0,4.67,9,24,Profesional (6-20),0
1192697773364163975,Usera,40.38646280977893,-3.699022892862656,Entire rental unit,2,1.0,1.0,1.0,$93.00,30,330,0,,,,,,,,107,219,Gran tenedor (>20),0
1192713347826639190,Fuencarral - El Pardo,40.5057074,-3.6698972,Private room in rental unit,1,1.0,1.0,1.0,$54.00,1,365,11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,39,Pequeño (1),1
1192714009125769620,Centro,40.41034248304635,-3.69972741869328,Entire rental unit,2,,1.0,,,3,365,5,5.0,5.0,5.0,4.8,4.8,4.8,5.0,1,365,Pequeño (1),0
1192718937100331362,Villaverde,40.34292,-3.68491,Private room in rental unit,1,,,,,2,15,0,,,,,,,,1,328,Pequeño (1),0
1192723836681766531,Centro,40.4209098,-3.6978069,Entire rental unit,5,1.0,3.0,3.0,$315.00,20,30,0,,,,,,,,1,276,Pequeño (1),0
1192754514143204121,Centro,40.42040524537817,-3.703866761194919,Entire rental unit,2,1.0,1.0,1.0,$126.00,3,365,53,4.83,4.81,4.77,4.87,4.89,4.75,4.75,1,314,Pequeño (1),0
1192817419150144952,San Blas - Canillejas,40.42571209415061,-3.606206795006321,Entire rental unit,4,1.5,3.0,3.0,$79.00,30,365,0,,,,,,,,272,25,Gran tenedor (>20),0
1192832245977673535,Centro,40.4128,-3.69408,Entire rental unit,1,1.5,1.0,1.0,$148.00,32,365,0,,,,,,,,5,96,Mediano (2-5),0
1193115924589040400,Centro,40.41467,-3.69511,Entire rental unit,2,1.0,1.0,1.0,$450.00,32,365,0,,,,,,,,5,96,Mediano (2-5),0
1193162542093146810,Centro,40.408806067185566,-3.701005063608047,Private room in rental unit,2,3.0,1.0,1.0,$45.00,1,365,0,,,,,,,,1,17,Pequeño (1),0
1193223683798139720,Centro,40.40718,-3.71082,Entire rental unit,4,1.0,1.0,2.0,$192.00,4,365,5,4.6,4.6,4.6,4.6,4.6,5.0,4.4,17,18,Profesional (6-20),0
1193293433575782279,Centro,40.41893,-3.71229,Entire rental unit,4,2.0,2.0,2.0,$176.00,28,365,10,5.0,5.0,4.8,5.0,5.0,5.0,4.9,1,304,Pequeño (1),0
1193307614646380650,Salamanca,40.42883,-3.66894,Entire rental unit,2,1.0,1.0,1.0,$105.00,1,28,53,4.79,4.85,4.83,4.92,4.89,4.92,4.68,1,298,Pequeño (1),0
1193399390608559110,Centro,40.409171142159074,-3.705755406425364,Entire rental unit,3,2.0,0.0,2.0,$100.00,4,365,9,4.56,4.44,4.56,4.44,4.89,4.56,4.56,1,115,Pequeño (1),0
