"host_id","hosts_time_as_host_years","host_location","host_is_superhost","host_neighbourhood","host_listings_count","host_total_listings_count","neighbourhood_cleansed","neighbourhood_group_cleansed","latitude","longitude","minimum_nights","maximum_nights","availability_365","license","calculated_host_listings_count","calculated_host_listings_count_entire_homes","ocupacion_estimada","tipo_tenedor","superhost"
576731131,0,"","t","",2,6,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38326,2.18698,2,56,81,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-044257",2,0,284,"Mediano (2-5)",1
539406652,2,"Barcelona, Spain","f","",4,10,"el Raval","Ciutat Vella",41.37985,2.16482,32,365,268,"Spain - National registration number<br />ESHFTU00000808500036167300100000000000000LLB000626587<br /><br />Barcelona - Regional registration number<br />HUTB-098798",4,0,97,"Mediano (2-5)",0
570588212,1,"","f","",11,13,"l'Antiga Esquerra de l'Eixample","Eixample",41.39229,2.14512,12,365,31,"Barcelona - Regional registration number<br />HUTB-005265<br /><br />Spain - National registration number<br />Exempt",10,0,334,"Profesional (6-20)",0
339646588,5,"","f","",12,30,"Sant Antoni","Eixample",41.3760623709493,2.15321817469338,1,365,212,"Barcelona - Regional registration number<br />HUTB-883628<br /><br />Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018",8,1,153,"Profesional (6-20)",0
575067660,1,"","f","",1,2,"la Vila de Gràcia","Gràcia",41.4052888075366,2.15995496583654,3,365,306,"Barcelona - Regional registration number<br />Hutb-011640<br /><br />Spain - National registration number<br />ESFCTU00000805700027746000000000000000000HUTB-0116402",1,1,59,"Pequeño (1)",0
199055852,7,"Barcelona, Spain","f","",1,2,"la Maternitat i Sant Ramon","Les Corts",41.3795409551668,2.1255925278882,31,93,3,"Spain - National registration number<br />Exempt",1,0,362,"Pequeño (1)",0
539406652,2,"Barcelona, Spain","f","",4,10,"el Raval","Ciutat Vella",41.37975,2.16657,32,365,259,"Spain - National registration number<br />ESHFTU00000808500036549800200000000000000LLB000629087<br /><br />Barcelona - Regional registration number<br />HUTB-670965",4,0,106,"Mediano (2-5)",0
590405469,1,"Barcelona, Spain","f","",2,7,"el Raval","Ciutat Vella",41.38036,2.17077,2,45,82,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-046317",2,0,283,"Mediano (2-5)",0
523962032,2,"","t","",1,6,"el Barri Gòtic","Ciutat Vella",41.38218,2.17957,1,365,197,"Barcelona - Regional registration number<br />HUTB-548298<br /><br />Spain - National registration number<br />Exempt",1,0,168,"Pequeño (1)",1
570588212,1,"","f","",11,13,"el Barri Gòtic","Ciutat Vella",41.38727,2.17362,5,365,22,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-005265",10,0,343,"Profesional (6-20)",0
656379161,1,"","f","",7,13,"el Raval","Ciutat Vella",41.37815,2.16576,32,365,266,"Spain - National registration number<br />ESHFTU00000808500036167400200000000000000LLB000627866<br /><br />Barcelona - Regional registration number<br />HUTB-987809",7,0,99,"Profesional (6-20)",0
673643436,0,"","t","",1,7,"el Barri Gòtic","Ciutat Vella",41.3857,2.17219,1,4,14,"Spain - National registration number<br />ESFCTU00004611300010949200000000000VUT-4501-232-00073<br /><br />Barcelona - Regional registration number<br />HUTB-257073",1,0,351,"Pequeño (1)",1
325879968,5,"Barcelona, Spain","t","",16,47,"el Barri Gòtic","Ciutat Vella",41.38023,2.17577,1,31,86,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-010479",16,0,279,"Profesional (6-20)",1
679999268,0,"Barcelona, Spain","f","",1,4,"la Barceloneta","Ciutat Vella",41.3794553297657,2.19150022874589,2,365,107,"Barcelona - Regional registration number<br />HUTB-087738<br /><br />Spain - National registration number<br />ESFCTU000008119000388310000000000000000OOHUTB-0877383",1,1,258,"Pequeño (1)",0
546114750,0,"","f","",4,5,"el Congrés i els Indians","Sant Andreu",41.4219266565913,2.18274865505484,1,365,358,"Spain - National registration number<br />ESLLLLHFUEIVHDYABFYEICLSPEYCTSHEYCQUWEISALNMZDRJDTUSO<br /><br />Barcelona - Regional registration number<br />HUTB-746392",3,0,7,"Mediano (2-5)",0
546114750,0,"","f","",4,5,"la Sagrera","Sant Andreu",41.42403,2.18427,1,365,349,"Spain - National registration number<br />ESLLLLHFUEIVHDYABFYEICLSPEYCTSHEYCQUWDHWOLNMZDRJDTUSO<br /><br />Barcelona - Regional registration number<br />HUTB-638592",3,0,16,"Mediano (2-5)",0
546114750,0,"","f","",4,5,"el Congrés i els Indians","Sant Andreu",41.4234730378335,2.18378140201424,1,365,351,"Spain - National registration number<br />ESLLLLHFUEIVHDYABFYEICLSPEYCTSHEYCQUWEISALNMZDRJDQBDT<br /><br />Barcelona - Regional registration number<br />HUTB-249572",3,0,14,"Mediano (2-5)",0
570588212,1,"","f","",11,13,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38744,2.17444,5,365,20,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-005265",10,0,345,"Profesional (6-20)",0
681556954,0,"","f","",4,8,"el Raval","Ciutat Vella",41.3805196647293,2.1667212490441,32,365,47,"Spain - National registration number<br />ESHFTU00000805600026783900200000000000HUTB-000756-822<br /><br />Barcelona - Regional registration number<br />HUTB-000756",3,3,318,"Mediano (2-5)",0
681556954,0,"","f","",4,8,"el Raval","Ciutat Vella",41.3805557737772,2.1658602873918,32,365,36,"Spain - National registration number<br />ESHFTU00000805600026783900200000000000HUTB-000835-567<br /><br />Barcelona - Regional registration number<br />HUTB-000835",3,3,329,"Mediano (2-5)",0
681556954,0,"","f","",4,8,"el Raval","Ciutat Vella",41.378920669966,2.16795627255755,32,365,31,"Spain - National registration number<br />ESHFTU00000805600546783900200000000000HUTB-000786-654<br /><br />Barcelona - Regional registration number<br />HUTB-000786",3,3,334,"Mediano (2-5)",0
325879968,5,"Barcelona, Spain","t","",16,47,"l'Antiga Esquerra de l'Eixample","Eixample",41.3884,2.15942,1,31,124,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-101006",16,0,241,"Profesional (6-20)",1
539685683,2,"Barcelona, Spain","f","",9,12,"el Fort Pienc","Eixample",41.398468469297,2.18313076822326,1,365,357,"Spain - National registration number<br />ESLLLLYEBCHAIEOFPCBAHRIFJALRUQWTOCPMNXTASHGHDUETRNCGD<br /><br />Barcelona - Regional registration number<br />HUTB-638592",5,1,8,"Mediano (2-5)",0
656379161,1,"","f","",7,13,"el Raval","Ciutat Vella",41.3794077628637,2.16770985486267,32,365,269,"Spain - National registration number<br />ESHFTU00000808500036167400200000000000000LLB000625543<br /><br />Barcelona - Regional registration number<br />HUTB-908798",7,0,96,"Profesional (6-20)",0
656379161,1,"","f","",7,13,"el Raval","Ciutat Vella",41.3796,2.1672,32,365,266,"Spain - National registration number<br />ESHFTU00000808500039087400200000000000000LLB000626645<br /><br />Barcelona - Regional registration number<br />HUTB-908765",7,0,99,"Profesional (6-20)",0
18191427,11,"Barcelona, Spain","f","",17,23,"la Vila de Gràcia","Gràcia",41.39868,2.15909,3,365,323,"Spain - National registration number<br />ESFCTU00000904500041562500000000000000HUTB-467610-405<br /><br />Barcelona - Regional registration number<br />HUTB-456710",15,0,42,"Profesional (6-20)",0
18191427,11,"Barcelona, Spain","f","",17,23,"la Vila de Gràcia","Gràcia",41.40075,2.1579,3,365,347,"Spain - National registration number<br />ESFCTU00000904500041562400000000000000HUTB-457710-404<br /><br />Barcelona - Regional registration number<br />HUTB-457710",15,0,18,"Profesional (6-20)",0
663968668,0,"","f","",13,17,"la Maternitat i Sant Ramon","Les Corts",41.3772029799317,2.11896139731875,1,365,263,"Barcelona - Regional registration number<br />HUTB-204711<br /><br />Spain - National registration number<br />ESCABH83746501928374650192837465019283746501928374650",13,0,102,"Profesional (6-20)",0
663968668,0,"","f","",13,17,"la Sagrada Família","Eixample",41.402845025992,2.17140301689309,1,365,230,"Barcelona - Regional registration number<br />HUTB-120968<br /><br />Spain - National registration number<br />ESCABI46501928374650192837465019283746501928374650192",13,0,135,"Profesional (6-20)",0
663968668,0,"","f","",13,17,"la Sagrada Família","Eixample",41.4031604947053,2.17268586308316,1,365,226,"Barcelona - Regional registration number<br />HUTB-770485<br /><br />Spain - National registration number<br />ESCABJ01928374650192837465019283746501928374650192837",13,0,139,"Profesional (6-20)",0
503589680,2,"Barcelona, Spain","f","",9,29,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38341,2.18327,3,365,75,"Spain - National registration number<br />ESFCTU00000807300088795900000000000000000HUT3-0020844<br /><br />Barcelona - Regional registration number<br />HUTB-246789",9,9,290,"Profesional (6-20)",0
503589680,2,"Barcelona, Spain","f","",9,29,"el Barri Gòtic","Ciutat Vella",41.38244,2.17285,3,365,82,"Spain - National registration number<br />ESFCTU00000807300088795900000000000000000HUT3-0020844<br /><br />Barcelona - Regional registration number<br />HUTB-246789",9,9,283,"Profesional (6-20)",0
55670542,9,"Barcelona, Spain","f","",5,7,"el Raval","Ciutat Vella",41.37876,2.16597,1,365,365,"Spain - National registration number<br />ESLLLL33355680453216458008523456315648008645358546315<br /><br />Barcelona - Regional registration number<br />HUTB-345345",3,0,0,"Mediano (2-5)",0
514540365,2,"Barcelona, Spain","f","",2,3,"la Vila Olímpica del Poblenou","Sant Martí",41.3943542898168,2.19703256940416,1,365,240,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-246789",2,1,125,"Mediano (2-5)",0
325642121,5,"Bora-Bora, French Polynesia","t","Central Vancouver",5,13,"la Dreta de l'Eixample","Eixample",41.3866155,2.1669016,3,365,152,"Spain - National registration number<br />ESFCTU000008072000694666000000000000000000HUTB0002780<br /><br />Barcelona - Regional registration number<br />HUTB-252766",1,1,213,"Pequeño (1)",1
503589680,2,"Barcelona, Spain","f","",9,29,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38514,2.17871,4,365,85,"Spain - National registration number<br />ESFCTU00000807300088795900000000000000000HUT3-0020844<br /><br />Barcelona - Regional registration number<br />HUTB-246789",9,9,280,"Profesional (6-20)",0
339646588,5,"","f","",12,30,"la Barceloneta","Ciutat Vella",41.3812796604003,2.18861562422793,1,365,244,"Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-836251",8,1,121,"Profesional (6-20)",0
339646588,5,"","f","",12,30,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38316,2.18761,1,365,278,"Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-846264",8,1,87,"Profesional (6-20)",0
332259450,5,"","f","",10,20,"les Corts","Les Corts",41.3832196067174,2.13532232507721,3,365,89,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-246788",9,1,276,"Profesional (6-20)",0
706655272,0,"","f","",5,6,"el Raval","Ciutat Vella",41.3805292624256,2.16727868011952,32,365,23,"Spain - National registration number<br />ESHFTU00000805600085736800200000000000HUTB-000785-985<br /><br />Barcelona - Regional registration number<br />HUTB-000785",5,5,342,"Mediano (2-5)",0
412923631,4,"Barcelona, Spain","f","",2,8,"el Barri Gòtic","Ciutat Vella",41.38259,2.17964,32,365,12,"Spain - National registration number<br />ESFCTU00000811900008854400000000000000000HUTB-0445654<br /><br />Barcelona - Regional registration number<br />HUTB-041018",2,2,353,"Mediano (2-5)",0
514124696,2,"Barcelona, Spain","f","",9,14,"el Raval","Ciutat Vella",41.3782,2.16588,32,365,264,"Spain - National registration number<br />ESHFTU00000808500036167400200000000000000LLB000626755<br /><br />Barcelona - Regional registration number<br />HUTB-887690",9,0,101,"Profesional (6-20)",0
514124696,2,"Barcelona, Spain","f","",9,14,"el Raval","Ciutat Vella",41.3800388529439,2.16543113302051,32,365,262,"Spain - National registration number<br />ESHFTU00000808500036167400200000000000000LLB000623356<br /><br />Barcelona - Regional registration number<br />HUTB-897690",9,0,103,"Profesional (6-20)",0
514124696,2,"Barcelona, Spain","f","",9,14,"el Raval","Ciutat Vella",41.38017,2.16613,32,365,260,"Spain - National registration number<br />ESHFTU00000808500036167400200000000000000LLB000628976<br /><br />Barcelona - Regional registration number<br />HUTB-786577",9,0,105,"Profesional (6-20)",0
503589680,2,"Barcelona, Spain","f","",9,29,"el Barri Gòtic","Ciutat Vella",41.38143,2.18112,4,365,86,"Spain - National registration number<br />ESFCTU00000807300088795900000000000000000HUT3-0020844<br /><br />Barcelona - Regional registration number<br />HUTB-246789",9,9,279,"Profesional (6-20)",0
19646204,11,"Balearic Islands, Spain","f","",4,14,"Hostafrancs","Sants-Montjuïc",41.37523,2.14471,3,365,71,"Spain - National registration number<br />ESHFNT00000806000060571300100000000000000000000000003<br /><br />Barcelona - Regional registration number<br />HUTB-246798",2,2,294,"Mediano (2-5)",0
20729348,11,"Tiana, Spain","f","",18,28,"la Guineueta","Nou Barris",41.43489,2.16955,31,365,303,"Spain - National registration number<br />ESFCNT00000806400036953800000000000000000000000000001",2,2,62,"Mediano (2-5)",0
19646204,11,"Balearic Islands, Spain","f","",4,14,"Sants - Badal","Sants-Montjuïc",41.3715874170388,2.1303035263754,3,365,47,"Spain - National registration number<br />ESHFNT00000806000060571300100000000000000000000000003<br /><br />Barcelona - Regional registration number<br />HUTB-246798",2,2,318,"Mediano (2-5)",0
250133187,6,"Barcelona, Spain","t","",3,6,"el Raval","Ciutat Vella",41.38173,2.16533,2,365,7,"Spain - National registration number<br />ESHFNT00000805600060166400100000000000000000000000009<br /><br />Barcelona - Regional registration number<br />HUTB-803972",2,0,358,"Mediano (2-5)",1
424549856,3,"","f","",15,57,"les Corts","Les Corts",41.38603,2.14246,1,365,224,"Barcelona - Regional registration number<br />HUTB-745283<br /><br />Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018",12,1,141,"Profesional (6-20)",0
368520818,5,"England, United Kingdom","f","Mayville Estate",88,120,"la Vila Olímpica del Poblenou","Sant Martí",41.3944880398372,2.19694512645274,1,365,295,"Barcelona - Regional registration number<br />HUTB-409009<br /><br />Spain - National registration number<br />Exempt",2,2,70,"Mediano (2-5)",0
571976289,1,"Barcelona, Spain","f","",2,2,"el Congrés i els Indians","Sant Andreu",41.42636,2.17879,31,38,180,"Spain - National registration number<br />Exempt",2,0,185,"Mediano (2-5)",0
552103544,1,"Barcelona, Spain","f","",4,11,"el Raval","Ciutat Vella",41.3775657855802,2.17431729862362,32,365,34,"Spain - National registration number<br />ESFCTU00000811900005456700000000000000000HUTB-0415643<br /><br />Barcelona - Regional registration number<br />HUTB-041018",4,0,331,"Mediano (2-5)",0
424549856,3,"","f","",15,57,"la Nova Esquerra de l'Eixample","Eixample",41.38016,2.14948,1,365,224,"Barcelona - Regional registration number<br />HUTB-837472<br /><br />Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018",12,1,141,"Profesional (6-20)",0
424549856,3,"","f","",15,57,"la Nova Esquerra de l'Eixample","Eixample",41.3805060854313,2.15134017722499,1,365,195,"Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-736453",12,1,170,"Profesional (6-20)",0
283128550,0,"Barcelona, Spain","t","",2,4,"la Sagrada Família","Eixample",41.4063382,2.1748222,1,365,52,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-046670",2,0,313,"Mediano (2-5)",1
424549856,3,"","f","",15,57,"Sants","Sants-Montjuïc",41.3801025324906,2.14221154927902,1,365,253,"Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-836262",12,1,112,"Profesional (6-20)",0
55670542,9,"Barcelona, Spain","f","",5,7,"la Nova Esquerra de l'Eixample","Eixample",41.3808043932051,2.15112868889009,1,365,363,"Spain - National registration number<br />ESLLLL33355680453216458008523456315648008645358546315<br /><br />Barcelona - Regional registration number<br />HUTB-836394",3,0,2,"Mediano (2-5)",0
